dataset,mode,bit_setting,bits,metric,n,mean,std,sem,ci95_low,ci95_high,model_id,query_source
synthetic,key_only_block_so8_learned,4,4.0,logit_spearman,4,0.9900123476982117,0.0017027991836254751,0.0008513995918127376,0.9873028142129272,0.9927218811834961,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_learned,4,4.0,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_learned,4,4.0,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_learned,4,4.0,logit_top5_overlap,4,0.9000000208616257,0.02041239505641944,0.01020619752820972,0.8675193452469789,0.9324806964762724,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_learned,4,4.0,memory_bits,4,299008.0,0.0,0.0,299008.0,299008.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_learned,4,4.0,memory_ratio_vs_exact,4,0.5703125,0.0,0.0,0.5703125,0.5703125,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_learned,4,4.0,peak_vram_mb,4,0.0,0.0,0.0,0.0,0.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_learned,4,4.0,prefill_seconds,4,0.0034735000008367933,0.0011685845626196497,0.0005842922813098249,0.0016140211889765525,0.005332978812697034,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,decode_seconds,4,0.05268235000403365,0.10270761709518322,0.05135380854759161,-0.11074838827049616,0.21611308827856346,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,hidden_cosine_similarity,4,0.999999463558197,3.5762786865234375e-07,1.7881393432617188e-07,0.9999988944924524,1.0000000326239415,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,hidden_mae,4,0.0005070624320069328,0.00018594846726736224,9.297423363368112e-05,0.00021117692569284007,0.0008029479383210255,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,hidden_mse,4,1.213254918752682e-06,8.126603599730582e-07,4.063301799865291e-07,-7.986906127071149e-08,2.5063788987760755e-06,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,logit_cosine_similarity,4,0.9520646929740906,0.004126013198824645,0.0020630065994123223,0.9454992852440149,0.9586301007041662,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,logit_mae,4,6.76598048210144,0.2831099259988236,0.1415549629994118,6.315489413109391,7.21647155109349,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,logit_mse,4,72.54931831359863,6.405708934724764,3.202854467362382,62.3564059475798,82.74223067961746,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,logit_spearman,4,0.9455705136060715,0.003794897254249079,0.0018974486271245395,0.9395319852332134,0.9516090419789296,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,logit_top5_overlap,4,0.6812500357627869,0.04269561655786685,0.021347808278933424,0.6133117821795903,0.7491882893459835,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,memory_bits,4,282624.0,0.0,0.0,282624.0,282624.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,memory_ratio_vs_exact,4,0.5390625,0.0,0.0,0.5390625,0.5390625,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,peak_vram_mb,4,0.0,0.0,0.0,0.0,0.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2,2.0,prefill_seconds,4,0.06507459999920684,0.12135323793597541,0.060676618967987705,-0.12802548185257298,0.2581746818509867,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,decode_seconds,4,0.0021300749976944644,0.0011698196445957887,0.0005849098222978944,0.0002686308947983803,0.003991519100590549,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,hidden_cosine_similarity,4,0.9999997913837433,2.035886201453129e-07,1.0179431007265645e-07,0.9999994674288173,1.0000001153386693,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,hidden_mae,4,0.00037535620140261017,0.00018895913655169128,9.447956827584564e-05,7.468004841834543e-05,0.0006760323543868749,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,hidden_mse,4,5.949488830481187e-07,5.32837823798432e-07,2.66418911899216e-07,-2.5291499878324695e-07,1.4428127648794842e-06,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,logit_cosine_similarity,4,0.971519410610199,0.0019296992659719025,0.0009648496329859512,0.9684488284605485,0.9745899927598495,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,logit_mae,4,5.000299096107483,0.24122830893543934,0.12061415446771967,4.61645102585677,5.384147166358196,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,logit_mse,4,39.03774929046631,2.409355502425346,1.204677751212673,35.203927032062055,42.87157154887056,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,logit_spearman,4,0.963172659277916,0.0025060209018117675,0.0012530104509058837,0.9591850207979487,0.9671602977578833,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,logit_top5_overlap,4,0.7187500149011612,0.06884465096049934,0.03442232548024967,0.6092028123572674,0.828297217445055,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,memory_bits,4,284672.0,0.0,0.0,284672.0,284672.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,memory_ratio_vs_exact,4,0.54296875,0.0,0.0,0.54296875,0.54296875,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,peak_vram_mb,4,0.0,0.0,0.0,0.0,0.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,2.5,2.5,prefill_seconds,4,0.006370024999341695,0.0019951912951788405,0.0009975956475894202,0.0031952304165036366,0.009544819582179752,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,decode_seconds,4,0.0016074250052042771,0.0007479387735032721,0.00037396938675163607,0.00041728751204731895,0.002797562498361235,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,hidden_cosine_similarity,4,0.9999996423721313,1.9466795466607238e-07,9.733397733303619e-08,0.9999993326119748,0.9999999521322879,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,hidden_mae,4,0.0003920273811672814,6.065397517753352e-05,3.032698758876676e-05,0.0002955133715650258,0.0004885413907695371,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,hidden_mse,4,8.847928825161944e-07,6.137360195722919e-07,3.0686800978614597e-07,-9.179808143749044e-08,1.8613838464698792e-06,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,logit_cosine_similarity,4,0.9827780574560165,0.0009279485031854494,0.0004639742515927247,0.9813014843132885,0.9842546305987446,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,logit_mae,4,3.8624672889709473,0.10395703789149352,0.05197851894574676,3.6970484433979363,4.027886134543958,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,logit_mse,4,23.599905967712402,1.0596957280901573,0.5298478640450787,21.913693590419676,25.28611834500513,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,logit_spearman,4,0.9753414243459702,0.0028593727944981645,0.0014296863972490823,0.9707915241533305,0.9798913245386098,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,logit_top5_overlap,4,0.8250000178813934,0.049999972184507004,0.024999986092253502,0.7454389045099572,0.9045611312528297,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,memory_bits,4,290816.0,0.0,0.0,290816.0,290816.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,memory_ratio_vs_exact,4,0.5546875,0.0,0.0,0.5546875,0.5546875,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,peak_vram_mb,4,0.0,0.0,0.0,0.0,0.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3,3.0,prefill_seconds,4,0.004258224998920923,0.0023303319989905714,0.0011651659994952857,0.0005501467687849524,0.007966303229056894,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,decode_seconds,4,0.0039181749962153845,0.0027410675408532383,0.0013705337704266192,-0.000443475137745359,0.008279825130176128,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,hidden_cosine_similarity,4,0.9999998211860657,3.706367434298521e-07,1.8531837171492605e-07,0.9999992314202983,1.000000410951833,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,hidden_mae,4,0.0003043466276722029,0.00014728313550179252,7.364156775089626e-05,6.998629246806324e-05,0.0005387069628763426,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,hidden_mse,4,5.674530907384678e-07,6.763650602317786e-07,3.381825301158893e-07,-5.087946527403402e-07,1.643700834217276e-06,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,logit_cosine_similarity,4,0.9871236979961395,0.0008824849313717012,0.0004412424656858506,0.9857194675414833,0.9885279284507957,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,logit_mae,4,3.3476526141166687,0.15293419571315028,0.07646709785657514,3.1043001810672433,3.591005047166094,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,logit_mse,4,17.741741180419922,1.2099313311563349,0.6049656655781674,15.816470433177184,19.66701192766266,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,logit_spearman,4,0.9815278202295303,0.0011978295462496094,0.0005989147731248047,0.9796218061226195,0.9834338343364412,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,logit_top5_overlap,4,0.8312500268220901,0.05153882176585249,0.025769410882926246,0.7492402603683838,0.9132597932757965,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,memory_bits,4,292864.0,0.0,0.0,292864.0,292864.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,memory_ratio_vs_exact,4,0.55859375,0.0,0.0,0.55859375,0.55859375,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,peak_vram_mb,4,0.0,0.0,0.0,0.0,0.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,3.5,3.5,prefill_seconds,4,0.009517124999547377,0.007547852856474424,0.003773926428237212,-0.0024931932184086777,0.021527443217503432,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,decode_seconds,4,0.0017088000022340566,0.0006038775570321137,0.00030193877851605687,0.0007478960521237557,0.0026697039523443577,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,hidden_cosine_similarity,4,1.0000000298023224,1.500017332091083e-07,7.500086660455415e-08,0.9999997911160916,1.0000002684885532,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,hidden_mae,4,0.000127357809105888,5.3930784878104594e-05,2.6965392439052297e-05,4.1541895567700796e-05,0.0002131737226440752,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,hidden_mse,4,9.847737647561416e-08,1.0138401011569775e-07,5.0692005057848876e-08,-6.284720772816002e-08,2.5980196067938834e-07,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,logit_cosine_similarity,4,0.9948779493570328,0.0007171703653671424,0.0003585851826835712,0.993736771267272,0.9960191274467936,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,logit_mae,4,2.084841340780258,0.18718675914070862,0.09359337957035431,1.7869854357675685,2.382697245792948,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,logit_mse,4,6.9102219343185425,1.14742907175778,0.57371453587889,5.084406229323212,8.736037639313873,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,logit_spearman,4,0.9907263964414597,0.0014018165056120103,0.0007009082528060052,0.9884957935619744,0.9929569993209449,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,logit_top5_overlap,4,0.9125000238418579,0.02500001589458773,0.012500007947293865,0.8727194197339756,0.9522806279497402,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,memory_bits,4,299008.0,0.0,0.0,299008.0,299008.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,memory_ratio_vs_exact,4,0.5703125,0.0,0.0,0.5703125,0.5703125,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,peak_vram_mb,4,0.0,0.0,0.0,0.0,0.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_block_so8_static,4,4.0,prefill_seconds,4,0.004401250000228174,0.0014628580862873683,0.0007314290431436842,0.0020735163442983586,0.00672898365615799,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,decode_seconds,4,0.0313328249976621,0.05831619993292638,0.02915809996646319,-0.061461262509701686,0.12412691250502589,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,hidden_cosine_similarity,4,0.9999992698431015,6.124600824434897e-07,3.0623004122174486e-07,0.9999982952824382,1.0000002444037648,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,hidden_mae,4,0.0005876542127225548,0.0002653479815302097,0.00013267399076510484,0.00016542636100490212,0.0010098820644402074,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,hidden_mse,4,1.888113921211243e-06,1.4227435330274293e-06,7.113717665137146e-07,-3.757885288134724e-07,4.152016371235958e-06,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,logit_cosine_similarity,4,0.9476701617240906,0.003149324840007095,0.0015746624200035475,0.9426588831234812,0.9526814403246999,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,logit_mae,4,6.891741037368774,0.20546859563844108,0.10273429781922054,6.56479465084808,7.2186874238894685,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,logit_mse,4,75.50482940673828,4.639777308672028,2.319888654336014,68.12190833007705,82.88775048339951,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,logit_spearman,4,0.9444034397602081,0.004863392808053209,0.0024316964040266044,0.936664696523642,0.9521421829967742,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,logit_top5_overlap,4,0.6250000149011612,0.04082479011280624,0.02041239505640312,0.5600386636719197,0.6899613661304027,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,memory_bits,4,282624.0,0.0,0.0,282624.0,282624.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,memory_ratio_vs_exact,4,0.5390625,0.0,0.0,0.5390625,0.5390625,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,peak_vram_mb,4,0.0,0.0,0.0,0.0,0.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2,2.0,prefill_seconds,4,0.09048677499959012,0.17238958274472918,0.08619479137236459,-0.18382352033809157,0.3647970703372718,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,decode_seconds,4,0.002248175002023345,0.000899886697591824,0.000449943348795912,0.0008162544540608163,0.0036800955499858732,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,hidden_cosine_similarity,4,0.9999995231628418,7.412734868597042e-07,3.706367434298521e-07,0.999998343631307,1.0000007026943765,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,hidden_mae,4,0.0004494121021707542,0.00028090568276885054,0.00014045284138442527,2.428476040291399e-06,0.000896395728301217,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,hidden_mse,4,1.319156137213895e-06,1.6522392719908787e-06,8.261196359954394e-07,-1.3099252460821125e-06,3.948237520509902e-06,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,logit_cosine_similarity,4,0.9704896211624146,0.0044565210738707495,0.0022282605369353748,0.9633983016494351,0.977580940675394,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,logit_mae,4,5.063750743865967,0.40495609154455225,0.20247804577227613,4.419375235196921,5.7081262525350125,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,logit_mse,4,40.142255783081055,6.043810003460644,3.021905001730322,30.525205375406035,49.75930619075608,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,logit_spearman,4,0.961561530828476,0.006281442188492481,0.0031407210942462406,0.9515663545861655,0.9715567070707865,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,logit_top5_overlap,4,0.7000000029802322,0.1099242425269178,0.0549621212634589,0.5250860032347824,0.8749140027256821,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,memory_bits,4,284672.0,0.0,0.0,284672.0,284672.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,memory_ratio_vs_exact,4,0.54296875,0.0,0.0,0.54296875,0.54296875,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,peak_vram_mb,4,0.0,0.0,0.0,0.0,0.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,2.5,2.5,prefill_seconds,4,0.006110225000156788,0.0014160183756304985,0.0007080091878152493,0.0038570237762872296,0.008363426224026346,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,decode_seconds,4,0.002812225000525359,0.002885277856974658,0.001442638928487329,-0.0017788959272975876,0.007403345928348306,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,hidden_cosine_similarity,4,0.9999999105930328,1.1413420531229235e-07,5.7067102656146175e-08,0.9999997289800429,1.0000000922060228,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,hidden_mae,4,0.00021697355623473413,5.090730005236713e-05,2.5453650026183564e-05,0.0001359686817529217,0.0002979784307165466,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,hidden_mse,4,1.5269196040890165e-07,8.718085069046203e-08,4.359042534523102e-08,1.3967772323225896e-08,2.914161484945774e-07,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,logit_cosine_similarity,4,0.9814544022083282,0.0018765279885160386,0.0009382639942580193,0.978468427426421,0.9844403769902355,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,logit_mae,4,4.023046433925629,0.18863823239300823,0.09431911619650411,3.7228809110684393,4.323211956782818,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,logit_mse,4,25.49392604827881,2.5443853024736978,1.2721926512368489,21.445241245741016,29.5426108508166,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,logit_spearman,4,0.9742643535137177,0.004804403531421048,0.002402201765710524,0.9666194753798862,0.9819092316475491,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,logit_top5_overlap,4,0.7625000476837158,0.07772812938041457,0.038864064690207284,0.6388172486020587,0.886182846765373,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,memory_bits,4,290816.0,0.0,0.0,290816.0,290816.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,memory_ratio_vs_exact,4,0.5546875,0.0,0.0,0.5546875,0.5546875,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,peak_vram_mb,4,0.0,0.0,0.0,0.0,0.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3,3.0,prefill_seconds,4,0.0037859500043850858,0.0008644437110816289,0.00043222185554081446,0.0024104271571563523,0.00516147285161382,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,decode_seconds,4,0.0020123499998589978,0.0006321764674114684,0.0003160882337057342,0.0010064161683585309,0.003018283831359465,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,hidden_cosine_similarity,4,0.9999997913837433,3.4240261593687705e-07,1.7120130796843852e-07,0.9999992465447732,1.0000003362227132,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,hidden_mae,4,0.0003015188849531114,0.00010693677617119021,5.3468388085595104e-05,0.00013135861084063386,0.00047167915906558896,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,hidden_mse,4,5.38836046004576e-07,4.955503248243994e-07,2.477751624121997e-07,-2.4969510415519946e-07,1.3273671961643515e-06,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,logit_cosine_similarity,4,0.9865526109933853,0.0011110683151897833,0.0005555341575948917,0.9847846533660886,0.9883205686206821,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,logit_mae,4,3.352737069129944,0.11560452163978542,0.05780226081989271,3.168784477746631,3.5366896605132565,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,logit_mse,4,18.065363883972168,1.571144056879305,0.7855720284396525,15.565323084530167,20.56540468341417,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,logit_spearman,4,0.9802467375993729,0.003125383856787747,0.0015626919283938734,0.9752735544455591,0.9852199207531867,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,logit_top5_overlap,4,0.8000000417232513,0.054006139376833094,0.027003069688416547,0.7140642223620316,0.8859358610844711,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,memory_bits,4,292864.0,0.0,0.0,292864.0,292864.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,memory_ratio_vs_exact,4,0.55859375,0.0,0.0,0.55859375,0.55859375,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,peak_vram_mb,4,0.0,0.0,0.0,0.0,0.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,3.5,3.5,prefill_seconds,4,0.007402899998851353,0.0012230719249520284,0.0006115359624760142,0.0054567196345214454,0.00934908036318126,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,4,4.0,decode_seconds,4,0.001989874999708263,0.001097367566798103,0.0005486837833990515,0.00024371832046086572,0.0037360316789556607,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,4,4.0,hidden_cosine_similarity,4,0.9999999403953552,2.0647654623614278e-07,1.0323827311807139e-07,0.9999996118450943,1.000000268945616,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,4,4.0,hidden_mae,4,0.00019330750001245178,8.26119139832155e-05,4.130595699160775e-05,6.185350979830197e-05,0.0003247614902266016,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,4,4.0,hidden_mse,4,2.696187717532439e-07,3.5954749180693464e-07,1.7977374590346732e-07,-3.0250152168425775e-07,8.417390651907455e-07,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,4,4.0,logit_cosine_similarity,4,0.9948313981294632,0.0009808550067959517,0.0004904275033979759,0.9932706389332648,0.9963921573256616,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,4,4.0,logit_mae,4,2.077886015176773,0.2141265978490085,0.10706329892450425,1.7371628150829994,2.4186092152705467,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,4,4.0,logit_mse,4,6.92594051361084,1.4903519266336338,0.7451759633168169,4.554458022367008,9.297423004854672,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,4,4.0,logit_spearman,4,0.9903903752565384,0.002328301400115606,0.001164150700057803,0.986685528162346,0.9940952223507308,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,4,4.0,logit_top1_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
synthetic,key_only_random,4,4.0,logit_top5_match,4,1.0,0.0,0.0,1.0,1.0,Qwen/Qwen3.5-9B,synthetic
