dataset,mode,bit_setting,bits,metric,n,mean,std,sem,ci95_low,ci95_high
synthetic_replay,key_only_block_so8_static,3,3.0,memory_bits,2,290816.0,0.0,0.0,290816.0,290816.0
synthetic_replay,key_only_block_so8_static,3,3.0,memory_ratio_vs_exact,2,0.5546875,0.0,0.0,0.5546875,0.5546875
synthetic_replay,key_only_block_so8_static,3,3.0,prefill_seconds,2,0.007324449994484894,0.002594445489904311,0.0018345499993301926,-0.01598571789575368,0.030634617884723468
synthetic_replay,key_only_block_so8_static,3.5,3.5,decode_seconds,2,0.0021313999968697317,0.00012077384206979636,8.540000271750614e-05,0.0010462900778712234,0.00321650991586824
synthetic_replay,key_only_block_so8_static,3.5,3.5,hidden_cosine_similarity,2,1.0,1.6858739404357614e-07,1.1920928955078125e-07,0.9999984853023605,1.0000015146976395
synthetic_replay,key_only_block_so8_static,3.5,3.5,hidden_mae,2,0.00022673879720969126,0.0001005105716157792,7.107170677045359e-05,-0.0006763128599650652,0.0011297904543844477
synthetic_replay,key_only_block_so8_static,3.5,3.5,hidden_mse,2,1.9449131727355962e-07,1.9089081114612048e-07,1.3498018702762238e-07,-1.5205945744265619e-06,1.909577208973681e-06
synthetic_replay,key_only_block_so8_static,3.5,3.5,logit_cosine_similarity,2,0.9879115223884583,0.0023265060378013505,0.001645088195800781,0.9670086949635492,1.0088143498133673
synthetic_replay,key_only_block_so8_static,3.5,3.5,logit_mae,2,3.257566809654236,0.2523751602958394,0.17845618724822995,0.9900659580410984,5.525067661267373
synthetic_replay,key_only_block_so8_static,3.5,3.5,logit_mse,2,16.75478219985962,3.188251292048309,2.254434108734131,-11.89051914993177,45.40008354965101
synthetic_replay,key_only_block_so8_static,3.5,3.5,logit_spearman,2,0.98168084025383,0.004709615293152832,0.0033302009105682373,0.9393666256715545,1.0239950548361054
synthetic_replay,key_only_block_so8_static,3.5,3.5,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_static,3.5,3.5,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_static,3.5,3.5,logit_top5_overlap,2,0.8250000178813934,0.03535534748869708,0.025000005960464474,0.5073448237421441,1.1426552120206428
synthetic_replay,key_only_block_so8_static,3.5,3.5,memory_bits,2,292864.0,0.0,0.0,292864.0,292864.0
synthetic_replay,key_only_block_so8_static,3.5,3.5,memory_ratio_vs_exact,2,0.55859375,0.0,0.0,0.55859375,0.55859375
synthetic_replay,key_only_block_so8_static,3.5,3.5,prefill_seconds,2,0.03739940000377828,0.044152878792679644,0.031220800003211476,-0.3592984768641903,0.4340972768717469
synthetic_replay,key_only_block_so8_static,4,4.0,decode_seconds,2,0.0019250000041211024,3.889088098633222e-05,2.7500005671754476e-05,0.0015755793018098247,0.00227442070643238
synthetic_replay,key_only_block_so8_static,4,4.0,hidden_cosine_similarity,2,1.0,1.6858739404357614e-07,1.1920928955078125e-07,0.9999984853023605,1.0000015146976395
synthetic_replay,key_only_block_so8_static,4,4.0,hidden_mae,2,0.00011332781286910176,8.320592555121174e-05,5.883547419216484e-05,-0.0006342477679664671,0.0008609033937046706
synthetic_replay,key_only_block_so8_static,4,4.0,hidden_mse,2,4.0600265371892874e-08,4.3109027547128754e-08,3.048268570893242e-08,-3.467189801542689e-07,4.2791951089805467e-07
synthetic_replay,key_only_block_so8_static,4,4.0,logit_cosine_similarity,2,0.9950660169124603,0.0005286479208721439,0.0003738105297088623,0.9903163037894416,0.9998157300354791
synthetic_replay,key_only_block_so8_static,4,4.0,logit_mae,2,2.0290427207946777,0.08325148975181068,0.058867692947387695,1.2810577618589025,2.7770276797304527
synthetic_replay,key_only_block_so8_static,4,4.0,logit_mse,2,6.762124300003052,0.7490611028934437,0.5296661853790282,0.032077306748459655,13.492171293257645
synthetic_replay,key_only_block_so8_static,4,4.0,logit_spearman,2,0.9911314249038696,0.003496165377675682,0.0024721622467041016,0.9597196252562057,1.0225432245515336
synthetic_replay,key_only_block_so8_static,4,4.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_static,4,4.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_block_so8_static,4,4.0,logit_top5_overlap,2,0.8875000178813934,0.05303300015962136,0.03749999403953552,0.41101741600972436,1.3639826197530625
synthetic_replay,key_only_block_so8_static,4,4.0,memory_bits,2,299008.0,0.0,0.0,299008.0,299008.0
synthetic_replay,key_only_block_so8_static,4,4.0,memory_ratio_vs_exact,2,0.5703125,0.0,0.0,0.5703125,0.5703125
synthetic_replay,key_only_block_so8_static,4,4.0,prefill_seconds,2,0.006225950004591141,0.000551048322600934,0.00038965000567259267,0.0012749772570635476,0.011176922752118734
synthetic_replay,key_only_random,2,2.0,decode_seconds,2,0.001528350003354717,6.158900657127817e-05,4.355000419309363e-05,0.000974994733816003,0.002081705272893431
synthetic_replay,key_only_random,2,2.0,hidden_cosine_similarity,2,0.9999960958957672,5.01547497279639e-06,3.5464763641357418e-06,0.9999510336409925,1.000041158150542
synthetic_replay,key_only_random,2,2.0,hidden_mae,2,0.001447914371965453,0.0013952856198191004,0.000986615923466161,-0.01108822954756565,0.013984058291496557
synthetic_replay,key_only_random,2,2.0,hidden_mse,2,1.125824616110549e-05,1.4579366937240726e-05,1.0309169226729862e-05,-0.0001197321686935959,0.00014224866101580688
synthetic_replay,key_only_random,2,2.0,logit_cosine_similarity,2,0.9495484232902527,7.923607520048078e-06,5.602836608886718e-06,0.9494772325011969,0.9496196140793085
synthetic_replay,key_only_random,2,2.0,logit_mae,2,6.8323516845703125,0.12636839012803144,0.0893559455871582,5.696976745545395,7.96772662359523
synthetic_replay,key_only_random,2,2.0,logit_mse,2,71.83724975585938,0.5992216385918776,0.42371368408203125,66.45345693639425,77.2210425753245
synthetic_replay,key_only_random,2,2.0,logit_spearman,2,0.9491767585277557,0.009911463630064395,0.007008463144302368,0.8601257909303152,1.0382277261251962
synthetic_replay,key_only_random,2,2.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_random,2,2.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_random,2,2.0,logit_top5_overlap,2,0.6875000298023224,0.017677694817772795,0.012500017881393433,0.5286722433954928,0.846327816209152
synthetic_replay,key_only_random,2,2.0,memory_bits,2,282624.0,0.0,0.0,282624.0,282624.0
synthetic_replay,key_only_random,2,2.0,memory_ratio_vs_exact,2,0.5390625,0.0,0.0,0.5390625,0.5390625
synthetic_replay,key_only_random,2,2.0,prefill_seconds,2,0.006300850000116043,0.004399406276885818,0.0031108500115806237,-0.03322624715055878,0.04582794715079087
synthetic_replay,key_only_random,2.5,2.5,decode_seconds,2,0.0021878499901504256,0.00018292852808367375,0.0001293500026804395,0.0005443023734680158,0.003831397606832835
synthetic_replay,key_only_random,2.5,2.5,hidden_cosine_similarity,2,0.9999991655349731,6.743495761743046e-07,4.76837158203125e-07,0.9999931067444152,1.000005224325531
synthetic_replay,key_only_random,2.5,2.5,hidden_mae,2,0.000742530421121046,0.00031081395113614376,0.00021977865253575146,-0.0020500221346388117,0.0035350829768809036
synthetic_replay,key_only_random,2.5,2.5,hidden_mse,2,2.19056028072373e-06,1.7228302491771938e-06,1.218224952026503e-06,-1.328845537444161e-05,1.766957593588907e-05
synthetic_replay,key_only_random,2.5,2.5,logit_cosine_similarity,2,0.9724650979042053,0.0027915543642705555,0.0019739270210266113,0.9473839770407738,0.9975462187676368
synthetic_replay,key_only_random,2.5,2.5,logit_mae,2,4.819101095199585,0.33743205245046276,0.238600492477417,1.7873943876294147,7.850807802769755
synthetic_replay,key_only_random,2.5,2.5,logit_mse,2,38.27908515930176,3.370779514880136,2.383501052856445,7.993832792819827,68.56433752578369
synthetic_replay,key_only_random,2.5,2.5,logit_spearman,2,0.9697160720825195,0.009835051393714144,0.006954431533813476,0.8813516411901761,1.058080502974863
synthetic_replay,key_only_random,2.5,2.5,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_random,2.5,2.5,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_random,2.5,2.5,logit_top5_overlap,2,0.7875000238418579,0.017677652670924283,0.012499988079071043,0.6286726161094383,0.9463274315742776
synthetic_replay,key_only_random,2.5,2.5,memory_bits,2,284672.0,0.0,0.0,284672.0,284672.0
synthetic_replay,key_only_random,2.5,2.5,memory_ratio_vs_exact,2,0.54296875,0.0,0.0,0.54296875,0.54296875
synthetic_replay,key_only_random,2.5,2.5,prefill_seconds,2,0.006731850000505801,0.00017274617463979255,0.0001221499915118329,0.005179787199834451,0.008283912801177152
synthetic_replay,key_only_random,3,3.0,decode_seconds,2,0.0027869999976246618,0.0020928946484533423,0.0014798999982303938,-0.016016912368955288,0.02159091236420461
synthetic_replay,key_only_random,3,3.0,hidden_cosine_similarity,2,0.9999998807907104,3.371747880871523e-07,2.384185791015625e-07,0.9999968513954315,1.0000029101859895
synthetic_replay,key_only_random,3,3.0,hidden_mae,2,0.0003004866521223448,0.00027690583398212547,0.00019580199295887724,-0.002187413558164185,0.0027883868624088747
synthetic_replay,key_only_random,3,3.0,hidden_mse,2,4.869186334133246e-07,6.456671020175899e-07,4.565555862257042e-07,-5.314170118614732e-06,6.288007385441381e-06
synthetic_replay,key_only_random,3,3.0,logit_cosine_similarity,2,0.9837183356285095,0.002218188637128353,0.0015684962272644043,0.9637887014369704,1.0036479698200487
synthetic_replay,key_only_random,3,3.0,logit_mae,2,3.7603437900543213,0.35038900520707583,0.2477624416351318,0.6122234807038032,6.908464099404839
synthetic_replay,key_only_random,3,3.0,logit_mse,2,22.716206550598145,3.670742344654838,2.595606803894043,-10.264104914287607,55.696518015483896
synthetic_replay,key_only_random,3,3.0,logit_spearman,2,0.9789146482944489,0.004022284487637172,0.002844184637069702,0.9427758559883586,1.0150534406005391
synthetic_replay,key_only_random,3,3.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_random,3,3.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_random,3,3.0,logit_top5_overlap,2,0.8125000596046448,0.017677652670924283,0.012499988079071043,0.6536726518722251,0.9713274673370644
synthetic_replay,key_only_random,3,3.0,memory_bits,2,290816.0,0.0,0.0,290816.0,290816.0
synthetic_replay,key_only_random,3,3.0,memory_ratio_vs_exact,2,0.5546875,0.0,0.0,0.5546875,0.5546875
synthetic_replay,key_only_random,3,3.0,prefill_seconds,2,0.00627869999880204,0.0006423358034565302,0.0004542000024230219,0.0005075417768440815,0.012049858220759997
synthetic_replay,key_only_random,3.5,3.5,decode_seconds,2,0.0030258000042522326,0.0003276732873464617,0.00023170000349637118,8.177232245494808e-05,0.005969827686049517
synthetic_replay,key_only_random,3.5,3.5,hidden_cosine_similarity,2,0.9999998807907104,8.429369702178807e-08,5.960464477539063e-08,0.9999991234418907,1.00000063813953
synthetic_replay,key_only_random,3.5,3.5,hidden_mae,2,0.00020994944497942924,0.00010497491686369962,7.422847556881605e-05,-0.0007332127628520888,0.0011531116528109473
synthetic_replay,key_only_random,3.5,3.5,hidden_mse,2,1.624241718900521e-07,1.5987496355107952e-07,1.1304867086892044e-07,-1.2739953853228789e-06,1.598843729102983e-06
synthetic_replay,key_only_random,3.5,3.5,logit_cosine_similarity,2,0.989643782377243,9.697989842356717e-05,6.857514381408691e-05,0.9887724525601286,0.9905151121943575
synthetic_replay,key_only_random,3.5,3.5,logit_mae,2,3.0657451152801514,0.028060360214188985,0.019841670989990234,2.8136327813735176,3.317857449186785
synthetic_replay,key_only_random,3.5,3.5,logit_mse,2,14.565742492675781,0.027920769851920903,0.019742965698242188,14.314884328414642,14.81660065693692
synthetic_replay,key_only_random,3.5,3.5,logit_spearman,2,0.9857610762119293,0.0024354556412020116,0.0017221271991729734,0.9638793754375025,1.0076427769863563
synthetic_replay,key_only_random,3.5,3.5,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_random,3.5,3.5,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_random,3.5,3.5,logit_top5_overlap,2,0.8625000417232513,0.017677694817772795,0.012500017881393433,0.7036722553164217,1.0213278281300808
synthetic_replay,key_only_random,3.5,3.5,memory_bits,2,292864.0,0.0,0.0,292864.0,292864.0
synthetic_replay,key_only_random,3.5,3.5,memory_ratio_vs_exact,2,0.55859375,0.0,0.0,0.55859375,0.55859375
synthetic_replay,key_only_random,3.5,3.5,prefill_seconds,2,0.01115974999993341,0.003815194640679636,0.0026977500019711442,-0.02311841385212763,0.04543791385199445
synthetic_replay,key_only_random,4,4.0,decode_seconds,2,0.002101900005072821,0.0009520485652777475,0.0006731999965268186,-0.006451916979189029,0.01065571698933467
synthetic_replay,key_only_random,4,4.0,hidden_cosine_similarity,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_random,4,4.0,hidden_mae,2,9.397447865922004e-05,3.435182180602958e-05,2.429040614515543e-05,-0.0002146643949459608,0.0004026133522644009
synthetic_replay,key_only_random,4,4.0,hidden_mse,2,3.3998663440115706e-08,2.7927453119478555e-08,1.9747691482052684e-08,-2.1691954759765878e-07,2.849168744778902e-07
synthetic_replay,key_only_random,4,4.0,logit_cosine_similarity,2,0.9957334995269775,0.0004674085499858148,0.00033050775527954096,0.9915340003215022,0.9999329987324529
synthetic_replay,key_only_random,4,4.0,logit_mae,2,1.9216987490653992,0.08799242015340711,0.06222003698348999,1.131118220460814,2.7122792776699844
synthetic_replay,key_only_random,4,4.0,logit_mse,2,5.884223699569702,0.6201382765708641,0.4385039806365966,0.31250234397352195,11.455945055165882
synthetic_replay,key_only_random,4,4.0,logit_spearman,2,0.991461455821991,0.0027918072453616207,0.0019741058349609375,0.9663780629121002,1.0165448487318818
synthetic_replay,key_only_random,4,4.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_random,4,4.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,key_only_random,4,4.0,logit_top5_overlap,2,0.8250000178813934,0.07071073712424267,0.050000041723251336,0.189689250928485,1.4603107848343018
synthetic_replay,key_only_random,4,4.0,memory_bits,2,299008.0,0.0,0.0,299008.0,299008.0
synthetic_replay,key_only_random,4,4.0,memory_ratio_vs_exact,2,0.5703125,0.0,0.0,0.5703125,0.5703125
synthetic_replay,key_only_random,4,4.0,prefill_seconds,2,0.005174949990760069,0.001272297236625569,0.0008996500037028453,-0.006256187147188605,0.016606087128708744
synthetic_replay,protected_v,2,2.0,decode_seconds,2,0.0028400999945006333,0.0008616803302372316,0.0006093000047258101,-0.004901790611297719,0.010581990600298985
synthetic_replay,protected_v,2,2.0,hidden_cosine_similarity,2,0.9556813836097717,0.0014773313340038577,0.001044631004333496,0.9424080881949546,0.9689546790245889
synthetic_replay,protected_v,2,2.0,hidden_mae,2,0.212115079164505,0.005627383992901805,0.003979161381721497,0.1615550399700719,0.26267511835893814
synthetic_replay,protected_v,2,2.0,hidden_mse,2,0.07973367720842361,0.004291097087439654,0.003034263849258423,0.041179699516172584,0.11828765490067464
synthetic_replay,protected_v,2,2.0,logit_cosine_similarity,2,0.9555286169052124,0.005561108073618424,0.003932297229766846,0.9055640432203023,1.0054931905901225
synthetic_replay,protected_v,2,2.0,logit_mae,2,6.332481145858765,0.6260449045085749,0.44268059730529785,0.7076908437655467,11.957271447951982
synthetic_replay,protected_v,2,2.0,logit_mse,2,63.65432548522949,11.541770828248605,8.161264419555664,-40.044371135702704,167.3530221061617
synthetic_replay,protected_v,2,2.0,logit_spearman,2,0.9531849920749664,0.009079822015247435,0.006420403718948364,0.8716060279331111,1.0347639562168218
synthetic_replay,protected_v,2,2.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v,2,2.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v,2,2.0,logit_top5_overlap,2,0.612500011920929,0.017677652670924283,0.012499988079071043,0.45367260418850924,0.7713274196533486
synthetic_replay,protected_v,2,2.0,memory_bits,2,71040.0,0.0,0.0,71040.0,71040.0
synthetic_replay,protected_v,2,2.0,memory_ratio_vs_exact,2,0.135498046875,0.0,0.0,0.135498046875,0.135498046875
synthetic_replay,protected_v,2,2.0,prefill_seconds,2,1.5778837999969255,2.1891926950588028,1.547993000000133,-18.091232188170036,21.246999788163887
synthetic_replay,protected_v,2.5,2.5,decode_seconds,2,0.010800550000567455,0.01145180644735629,0.008097649995761458,-0.09208984872746177,0.11369094872859668
synthetic_replay,protected_v,2.5,2.5,hidden_cosine_similarity,2,0.9556888937950134,0.00149300996164991,0.0010557174682617185,0.9422747314997241,0.9691030560903028
synthetic_replay,protected_v,2.5,2.5,hidden_mae,2,0.21201864629983902,0.005494948058168448,0.0038855150341987606,0.16264849676982474,0.2613887958298533
synthetic_replay,protected_v,2.5,2.5,hidden_mse,2,0.07974005490541458,0.004271130017957618,0.0030201449990272518,0.0413654742148402,0.11811463559598896
synthetic_replay,protected_v,2.5,2.5,logit_cosine_similarity,2,0.9768715798854828,0.0010383719067628963,0.0007342398166656494,0.9675421784494777,0.9862009813214879
synthetic_replay,protected_v,2.5,2.5,logit_mae,2,4.490842819213867,0.14243814052826512,0.10071897506713866,3.211086901193129,5.7705987372346055
synthetic_replay,protected_v,2.5,2.5,logit_mse,2,33.26625728607178,3.519259153261347,2.488492012023926,1.6469682969604769,64.88554627518307
synthetic_replay,protected_v,2.5,2.5,logit_spearman,2,0.9696260392665863,0.002528768763805131,0.0017881095409393308,0.9469059533487039,0.9923461251844687
synthetic_replay,protected_v,2.5,2.5,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v,2.5,2.5,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v,2.5,2.5,logit_top5_overlap,2,0.7375000417232513,0.053033084453318384,0.0375000536441803,0.26101668250276255,1.2139834009437402
synthetic_replay,protected_v,2.5,2.5,memory_bits,2,73088.0,0.0,0.0,73088.0,73088.0
synthetic_replay,protected_v,2.5,2.5,memory_ratio_vs_exact,2,0.139404296875,0.0,0.0,0.139404296875,0.139404296875
synthetic_replay,protected_v,2.5,2.5,prefill_seconds,2,0.03837370000110241,0.03755005708993111,0.026551900002232284,-0.29900017756169833,0.37574757756390315
synthetic_replay,protected_v,3,3.0,decode_seconds,2,0.0020542999991448596,0.00011964247289483998,8.460000390186905e-05,0.0009793550288865335,0.003129244969403186
synthetic_replay,protected_v,3,3.0,hidden_cosine_similarity,2,0.9876652956008911,0.0007968283179469626,0.0005634427070617676,0.9805060772078598,0.9948245139939225
synthetic_replay,protected_v,3,3.0,hidden_mae,2,0.11260782182216644,0.0059890039531252754,0.004234865307807922,0.058798756191035514,0.16641688745329736
synthetic_replay,protected_v,3,3.0,hidden_mse,2,0.022561333142220974,0.0034778117422382035,0.002459184266626835,-0.008685565633519209,0.053808231917961157
synthetic_replay,protected_v,3,3.0,logit_cosine_similarity,2,0.9821370244026184,0.0006510002220992692,0.00046032667160034174,0.9762880194677426,0.9879860293374942
synthetic_replay,protected_v,3,3.0,logit_mae,2,3.894089102745056,0.12346615813957128,0.08730375766754149,2.7847896835838926,5.00338852190622
synthetic_replay,protected_v,3,3.0,logit_mse,2,24.839096069335938,1.5745657993924305,1.1133861541748045,10.69218364396871,38.986008494703164
synthetic_replay,protected_v,3,3.0,logit_spearman,2,0.9768865406513214,0.0010692233998728707,0.0007560551166534424,0.9672799495472904,0.9864931317553525
synthetic_replay,protected_v,3,3.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v,3,3.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v,3,3.0,logit_top5_overlap,2,0.7750000059604645,0.10606604246609123,0.07500001788139343,-0.1779655764572835,1.7279655883782126
synthetic_replay,protected_v,3,3.0,memory_bits,2,86592.0,0.0,0.0,86592.0,86592.0
synthetic_replay,protected_v,3,3.0,memory_ratio_vs_exact,2,0.1651611328125,0.0,0.0,0.1651611328125,0.1651611328125
synthetic_replay,protected_v,3,3.0,prefill_seconds,2,0.011412599997129291,0.0011798783865950165,0.000834300008136779,0.0008118132823511648,0.022013386711907418
synthetic_replay,protected_v,3.5,3.5,decode_seconds,2,0.0024775499987299554,0.0007699685615028516,0.0005444499911391176,-0.004440343057292171,0.009395443054752081
synthetic_replay,protected_v,3.5,3.5,hidden_cosine_similarity,2,0.9876625537872314,0.000801801646071248,0.0005669593811035155,0.9804586518138353,0.9948664557606276
synthetic_replay,protected_v,3.5,3.5,hidden_mae,2,0.11259640380740166,0.005994382944666478,0.004238668829202651,0.05873900985471089,0.16645379776009242
synthetic_replay,protected_v,3.5,3.5,hidden_mse,2,0.022567209787666798,0.00348822991635449,0.0024665510281920433,-0.008773292568763504,0.0539077121440971
synthetic_replay,protected_v,3.5,3.5,logit_cosine_similarity,2,0.9881284534931183,0.0007892840320635126,0.0005581080913543701,0.981037017819454,0.9952198891667826
synthetic_replay,protected_v,3.5,3.5,logit_mae,2,3.1854790449142456,0.1394843207972276,0.09863030910491942,1.9322621442349444,4.438695945593547
synthetic_replay,protected_v,3.5,3.5,logit_mse,2,16.519363403320312,1.5361872163131987,1.0862483978271484,2.717268866186826,30.321457940453797
synthetic_replay,protected_v,3.5,3.5,logit_spearman,2,0.983456939458847,0.0025711684934070903,0.0018180906772613523,0.9603559070846338,1.0065579718330604
synthetic_replay,protected_v,3.5,3.5,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v,3.5,3.5,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v,3.5,3.5,logit_top5_overlap,2,0.762499988079071,0.017677652670924283,0.012499988079071043,0.6036725803466514,0.9213273958114907
synthetic_replay,protected_v,3.5,3.5,memory_bits,2,88640.0,0.0,0.0,88640.0,88640.0
synthetic_replay,protected_v,3.5,3.5,memory_ratio_vs_exact,2,0.1690673828125,0.0,0.0,0.1690673828125,0.1690673828125
synthetic_replay,protected_v,3.5,3.5,prefill_seconds,2,0.02982884999801172,0.01908516557923092,0.013495250001142267,-0.1416445594823637,0.20130225947838715
synthetic_replay,protected_v,4,4.0,decode_seconds,2,0.001643350005906541,0.0001239558262347895,8.7650005298201e-05,0.0005296510934608024,0.0027570489183522794
synthetic_replay,protected_v,4,4.0,hidden_cosine_similarity,2,0.9961116909980774,0.00032453073353388404,0.00022947788238525388,0.9931958980420665,0.9990274839540882
synthetic_replay,protected_v,4,4.0,hidden_mae,2,0.06236294098198414,0.004378422723376195,0.0030960123986005783,0.023024373579629893,0.10170150838433839
synthetic_replay,protected_v,4,4.0,hidden_mse,2,0.007149212062358856,0.0012368677581810156,0.000874597579240799,-0.003963603841237506,0.01826202796595522
synthetic_replay,protected_v,4,4.0,logit_cosine_similarity,2,0.995281308889389,0.00025182741985259186,0.0001780688762664795,0.9930187292904066,0.9975438884883715
synthetic_replay,protected_v,4,4.0,logit_mae,2,2.056548237800598,0.012645571839814601,0.008941769599914549,1.942932282560381,2.170164193040815
synthetic_replay,protected_v,4,4.0,logit_mse,2,6.53216028213501,0.23329393327580533,0.16496372222900388,4.4360974534518345,8.628223110818185
synthetic_replay,protected_v,4,4.0,logit_spearman,2,0.9916954934597015,0.0005770325029626502,0.00040802359580993647,0.9865110621141503,0.9968799248052528
synthetic_replay,protected_v,4,4.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v,4,4.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v,4,4.0,logit_top5_overlap,2,0.8375000357627869,0.017677652670924283,0.012499988079071043,0.6786726280303672,0.9963274434952065
synthetic_replay,protected_v,4,4.0,memory_bits,2,102144.0,0.0,0.0,102144.0,102144.0
synthetic_replay,protected_v,4,4.0,memory_ratio_vs_exact,2,0.19482421875,0.0,0.0,0.19482421875,0.19482421875
synthetic_replay,protected_v,4,4.0,prefill_seconds,2,0.012734100004308857,0.001971130869931437,0.0013938000047346575,-0.004975808217130961,0.030444008225748675
synthetic_replay,protected_v_lowrank,2,2.0,decode_seconds,2,0.0019185999990440905,0.00017366543074463087,0.0001228000037372112,0.0003582780099560675,0.0034789219881321137
synthetic_replay,protected_v_lowrank,2,2.0,hidden_cosine_similarity,2,0.960751086473465,0.001483526920734959,0.001049011945724487,0.9474221259203967,0.9740800470265333
synthetic_replay,protected_v_lowrank,2,2.0,hidden_mae,2,0.20101095736026764,0.0049332886182001465,0.0034883618354797363,0.15668711768480398,0.2453347970357313
synthetic_replay,protected_v_lowrank,2,2.0,hidden_mse,2,0.07070165872573853,0.0036640362752945726,0.0025908648967742916,0.037781598903556264,0.1036217185479208
synthetic_replay,protected_v_lowrank,2,2.0,logit_cosine_similarity,2,0.9555286169052124,0.005561108073618424,0.003932297229766846,0.9055640432203023,1.0054931905901225
synthetic_replay,protected_v_lowrank,2,2.0,logit_mae,2,6.332481145858765,0.6260449045085749,0.44268059730529785,0.7076908437655467,11.957271447951982
synthetic_replay,protected_v_lowrank,2,2.0,logit_mse,2,63.65432548522949,11.541770828248605,8.161264419555664,-40.044371135702704,167.3530221061617
synthetic_replay,protected_v_lowrank,2,2.0,logit_spearman,2,0.9531849920749664,0.009079822015247435,0.006420403718948364,0.8716060279331111,1.0347639562168218
synthetic_replay,protected_v_lowrank,2,2.0,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v_lowrank,2,2.0,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v_lowrank,2,2.0,logit_top5_overlap,2,0.612500011920929,0.017677652670924283,0.012499988079071043,0.45367260418850924,0.7713274196533486
synthetic_replay,protected_v_lowrank,2,2.0,memory_bits,2,79232.0,0.0,0.0,79232.0,79232.0
synthetic_replay,protected_v_lowrank,2,2.0,memory_ratio_vs_exact,2,0.151123046875,0.0,0.0,0.151123046875,0.151123046875
synthetic_replay,protected_v_lowrank,2,2.0,prefill_seconds,2,0.02386214999569347,0.00044088107040501283,0.0003117499945801682,0.0199009907380565,0.02782330925333044
synthetic_replay,protected_v_lowrank,2.5,2.5,decode_seconds,2,0.009689749997050967,0.0062407123101887755,0.004412849993968847,-0.04638082549634447,0.06576032549044641
synthetic_replay,protected_v_lowrank,2.5,2.5,hidden_cosine_similarity,2,0.9607567191123962,0.001492672786861823,0.0010554790496826172,0.9473455862123858,0.9741678520124066
synthetic_replay,protected_v_lowrank,2.5,2.5,hidden_mae,2,0.2009677216410637,0.004854084153136049,0.0034323558211326595,0.1573555058503511,0.24457993743177628
synthetic_replay,protected_v_lowrank,2.5,2.5,hidden_mse,2,0.07071081176400185,0.0036606171122091262,0.0025884471833705898,0.037821471903320414,0.10360015162468328
synthetic_replay,protected_v_lowrank,2.5,2.5,logit_cosine_similarity,2,0.9768715798854828,0.0010383719067628963,0.0007342398166656494,0.9675421784494777,0.9862009813214879
synthetic_replay,protected_v_lowrank,2.5,2.5,logit_mae,2,4.490842819213867,0.14243814052826512,0.10071897506713866,3.211086901193129,5.7705987372346055
synthetic_replay,protected_v_lowrank,2.5,2.5,logit_mse,2,33.26625728607178,3.519259153261347,2.488492012023926,1.6469682969604769,64.88554627518307
synthetic_replay,protected_v_lowrank,2.5,2.5,logit_spearman,2,0.9696260392665863,0.002528768763805131,0.0017881095409393308,0.9469059533487039,0.9923461251844687
synthetic_replay,protected_v_lowrank,2.5,2.5,logit_top1_match,2,1.0,0.0,0.0,1.0,1.0
synthetic_replay,protected_v_lowrank,2.5,2.5,logit_top5_match,2,1.0,0.0,0.0,1.0,1.0
