dataset,trial,layer,mode,bit_setting,bits,logit_cosine_similarity,logit_mae,logit_mse,next_logit_kl,logit_spearman,logit_top1_match,logit_top5_match,logit_top5_overlap,hidden_cosine_similarity,hidden_mae,hidden_mse,attention_output_relative_error,memory_bits,memory_ratio_vs_exact,prefill_seconds,decode_seconds,peak_vram_mb,key_mode,value_mode,value_rotation_policy,rotation_seed,qjl_seed,protected_fraction,secondary_fraction,high_bits,low_bits,low_rank_rank,memory_ratio_approx
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9911803603172302,0.07698372006416321,0.0136899184435606,0.13607656955718994,12864.0,0.392578125,0.0033848000020952895,0.0004937000048812479,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.1,0.0,8,2,8,0.187890625
research_synthetic,0,0,protected_v_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9797412157058716,0.11038212478160858,0.030811700969934464,0.20414593815803528,9536.0,0.291015625,0.004019400003016926,0.0008385999972233549,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.1,0.1,8,2,0,0.197265625
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.985834002494812,0.08771269023418427,0.021083097904920578,0.16886906325817108,10560.0,0.322265625,0.004345199995441362,0.0004717999981949106,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.1,0.1,8,2,2,0.197265625
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9908214807510376,0.07189378887414932,0.013769182376563549,0.13646993041038513,11584.0,0.353515625,0.0030728999990969896,0.0007904999947641045,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.1,0.1,8,2,4,0.197265625
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9967156648635864,0.045242659747600555,0.004918033257126808,0.08156026154756546,13632.0,0.416015625,0.004613599987351336,0.0006836999964434654,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.1,0.1,8,2,8,0.197265625
research_synthetic,0,0,protected_v_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9797412157058716,0.11038212478160858,0.030811700969934464,0.20414593815803528,9536.0,0.291015625,0.003914699991582893,0.0007094999891705811,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.1,0.2,8,2,0,0.20664062500000002
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.985834002494812,0.08771269023418427,0.021083097904920578,0.16886906325817108,10560.0,0.322265625,0.005262100006802939,0.0006619000050704926,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.1,0.2,8,2,2,0.20664062500000002
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9908214807510376,0.07189378887414932,0.013769182376563549,0.13646993041038513,11584.0,0.353515625,0.0038120999961392954,0.0006615999882342294,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.1,0.2,8,2,4,0.20664062500000002
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9967156648635864,0.045242659747600555,0.004918033257126808,0.08156026154756546,13632.0,0.416015625,0.004140799996093847,0.0007428999961121008,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.1,0.2,8,2,8,0.20664062500000002
research_synthetic,0,0,protected_v_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9673284292221069,0.16512049734592438,0.049017347395420074,0.2574884593486786,8768.0,0.267578125,0.012648800009628758,0.0011661999888019636,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.2,0.0,8,2,0,0.233203125
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9753296375274658,0.14074252545833588,0.036317043006420135,0.2216349095106125,9792.0,0.298828125,0.0029685000044992194,0.00046880000445526093,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.2,0.0,8,2,2,0.233203125
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9827799797058105,0.11817367374897003,0.025831714272499084,0.1869216114282608,10816.0,0.330078125,0.00353509999695234,0.0004457000031834468,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.2,0.0,8,2,4,0.233203125
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9911803603172302,0.07698372006416321,0.0136899184435606,0.13607656955718994,12864.0,0.392578125,0.0032614999945508316,0.0006196000031195581,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.2,0.0,8,2,8,0.233203125
research_synthetic,0,0,protected_v_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9797412157058716,0.11038212478160858,0.030811700969934464,0.20414593815803528,9536.0,0.291015625,0.003416300009121187,0.0007139000081224367,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.2,0.1,8,2,0,0.242578125
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.985834002494812,0.08771269023418427,0.021083097904920578,0.16886906325817108,10560.0,0.322265625,0.005600099990260787,0.0007793999975547194,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.2,0.1,8,2,2,0.242578125
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9908214807510376,0.07189378887414932,0.013769182376563549,0.13646993041038513,11584.0,0.353515625,0.006586900010006502,0.0006584999937331304,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.2,0.1,8,2,4,0.242578125
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9967156648635864,0.045242659747600555,0.004918033257126808,0.08156026154756546,13632.0,0.416015625,0.003363099996931851,0.0006616000027861446,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.2,0.1,8,2,8,0.242578125
research_synthetic,0,0,protected_v_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9797412157058716,0.11038212478160858,0.030811700969934464,0.20414593815803528,9536.0,0.291015625,0.0033343999966746196,0.0005534999945666641,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.2,0.2,8,2,0,0.251953125
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.985834002494812,0.08771269023418427,0.021083097904920578,0.16886906325817108,10560.0,0.322265625,0.004041399995912798,0.0005737000028602779,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.2,0.2,8,2,2,0.251953125
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9908214807510376,0.07189378887414932,0.013769182376563549,0.13646993041038513,11584.0,0.353515625,0.005281099991407245,0.0006388999900082126,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.2,0.2,8,2,4,0.251953125
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9967156648635864,0.045242659747600555,0.004918033257126808,0.08156026154756546,13632.0,0.416015625,0.004712199995992705,0.0006138000026112422,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.2,0.2,8,2,8,0.251953125
research_synthetic,0,0,protected_v_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9797330498695374,0.10961371660232544,0.030781302601099014,0.20404520630836487,12864.0,0.392578125,0.0028707999881589785,0.0005536999960895628,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.3,0.0,8,2,0,0.278515625
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9858437180519104,0.08688823878765106,0.021046381443738937,0.16872195899486542,13888.0,0.423828125,0.004764800003613345,0.0007999000081326813,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.3,0.0,8,2,2,0.278515625
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.990828812122345,0.07114871591329575,0.013734179548919201,0.1362963616847992,14912.0,0.455078125,0.004448499996215105,0.0007683000003453344,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.3,0.0,8,2,4,0.278515625
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9967252612113953,0.04461193457245827,0.004899785853922367,0.08140881359577179,16960.0,0.517578125,0.004145899991272017,0.0007060999923851341,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.3,0.0,8,2,8,0.278515625
research_synthetic,0,0,protected_v_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.990887463092804,0.06016989052295685,0.013756198808550835,0.1364055722951889,13632.0,0.416015625,0.003775999997742474,0.001072099999873899,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.3,0.1,8,2,0,0.287890625
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9941467046737671,0.04607165977358818,0.008671579882502556,0.10830088704824448,14656.0,0.447265625,0.004302199988160282,0.0004932000010740012,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.3,0.1,8,2,2,0.287890625
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.996552050113678,0.0356077179312706,0.005159671884030104,0.08353988826274872,15680.0,0.478515625,0.003816900003585033,0.0006243999960133806,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.3,0.1,8,2,4,0.287890625
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9998542070388794,0.010125640779733658,0.0002410215383861214,0.01805555447936058,17728.0,0.541015625,0.004210600003716536,0.0005434000049717724,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.3,0.1,8,2,8,0.287890625
research_synthetic,0,0,protected_v_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.990887463092804,0.06016989052295685,0.013756198808550835,0.1364055722951889,13632.0,0.416015625,0.0074145999969914556,0.0006670000002486631,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.3,0.2,8,2,0,0.297265625
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9941467046737671,0.04607165977358818,0.008671579882502556,0.10830088704824448,14656.0,0.447265625,0.004487700003664941,0.0005596999981207773,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.3,0.2,8,2,2,0.297265625
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.996552050113678,0.0356077179312706,0.005159671884030104,0.08353988826274872,15680.0,0.478515625,0.004119699995499104,0.000600200000917539,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.3,0.2,8,2,4,0.297265625
research_synthetic,0,0,protected_v_lowrank_grid,2,2.0,0.9890609383583069,1.189785361289978,2.129945993423462,-1.9272885509735715e-08,0.9901209473609924,1.0,1.0,0.949999988079071,0.9998542070388794,0.010125640779733658,0.0002410215383861214,0.01805555447936058,17728.0,0.541015625,0.0034354999952483922,0.0005104000010760501,0.0,key_only_block_so8_learned,protected,block_so8_learned,20271,20313,0.3,0.2,8,2,8,0.297265625
